Nome: SAO PAULO - MIRANTE
Codigo Estacao: A701
Latitude: -23.4962888
Longitude: -46.6200666
Altitude: 785.64
Situacao: Operante
Data Inicial: 2025-01-01
Data Final: 2025-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);
2025-08-05;1300;0;710,8;17;68;
2025-08-05;1400;0;1223,9;18,5;63;
2025-08-05;1500;0;1635,4;18,9;60;
2025-08-05;1600;0;1448,6;19,5;55;
2025-08-05;1700;0;932;18,7;62;
2025-08-05;1800;0;803,7;18,7;62;
2025-08-05;1900;0;458,5;18,4;61;
2025-08-05;2000;0;295,9;17,9;64;
2025-08-05;2100;0;42,7;16,8;71;
2025-08-05;2200;0;-3;16,3;75;
2025-08-05;2300;0;-3,1;15,3;82;
2025-08-06;0000;0;2,3;15,3;79;
2025-08-06;0100;0;-2;14,6;83;
2025-08-06;0200;0;-2,1;14,4;82;
2025-08-06;0300;0;-2,7;14,3;84;
2025-08-06;0400;0;-1,4;14,2;83;
2025-08-06;0500;0;-,7;14,2;81;
2025-08-06;0600;0;-1,7;14;81;
2025-08-06;0700;0;-3,4;13,4;83;
2025-08-06;0800;0;-3,2;13,3;85;
2025-08-06;0900;0;-1,4;13,7;85;
2025-08-06;1000;0;4,5;13,7;88;
2025-08-06;1100;0;227,6;15;83;
2025-08-06;1200;0;700,7;15,7;76;
2025-08-06;1300;0;526,1;16,2;74;
2025-08-06;1400;0;872,6;17,6;68;
2025-08-06;1500;0;1254,6;18,8;60;
2025-08-06;1600;,2;1556,2;18,1;68;
2025-08-06;1700;0;1125;18,5;64;
2025-08-06;1800;0;585,6;17,4;69;
2025-08-06;1900;0;585,2;17,7;66;
2025-08-06;2000;0;517,1;16,8;71;
2025-08-06;2100;0;64,7;15,9;74;
2025-08-06;2200;0;-3,5;15,1;78;
2025-08-06;2300;0;-1,7;15,2;77;
2025-08-07;0000;0;-1,6;15,2;79;
2025-08-07;0100;0;-2,2;14,8;79;
2025-08-07;0200;0;-1,6;14,8;77;
2025-08-07;0300;0;-1,9;14,8;78;
2025-08-07;0400;0;-1,7;14,5;80;
2025-08-07;0500;0;-1;14,6;79;
2025-08-07;0600;0;-,9;14,4;79;
2025-08-07;0700;0;-1,8;14,5;80;
2025-08-07;0800;0;-2,6;13,8;83;
2025-08-07;0900;0;-3,5;13,1;86;
2025-08-07;1000;0;14,9;13,1;88;
2025-08-07;1100;0;299,4;15,2;81;
2025-08-07;1200;0;1093,1;17,5;70;
2025-08-07;1300;0;1859,9;18,2;63;
2025-08-07;1400;0;2234,8;19,6;58;
2025-08-07;1500;0;2260,4;21,2;54;
2025-08-07;1600;0;2447,4;22,8;45;
2025-08-07;1700;0;1944,8;24,9;33;
2025-08-07;1800;0;2261,8;24,8;31;
2025-08-07;1900;0;1329,9;25,5;30;
2025-08-07;2000;0;597;24,7;30;
2025-08-07;2100;0;92,3;21,2;53;
2025-08-07;2200;0;-3,5;18;73;
2025-08-07;2300;0;-3,5;16,8;78;
2025-08-08;0000;0;-3,5;15,9;82;
2025-08-08;0100;0;-3,5;15,4;85;
2025-08-08;0200;0;-3,5;15,4;86;
2025-08-08;0300;0;-3,5;15,3;86;
2025-08-08;0400;0;-3,5;14,7;86;
2025-08-08;0500;0;-3,5;14,8;85;
2025-08-08;0600;0;-3,5;14,8;85;
2025-08-08;0700;0;-3,5;14,1;86;
2025-08-08;0800;0;-3,5;13,7;88;
2025-08-08;0900;0;-3,5;13,9;89;
2025-08-08;1000;0;12,1;13,6;90;
2025-08-08;1100;0;252,8;13,7;91;
2025-08-08;1200;0;833,3;16,5;81;
2025-08-08;1300;0;1714,9;19,8;62;
2025-08-08;1400;0;1924,6;21,8;51;
2025-08-08;1500;0;1791,7;24,8;38;
2025-08-08;1600;0;2662,8;25,1;34;
2025-08-08;1700;0;2008;24,6;35;
2025-08-08;1800;0;1418,8;23,3;37;
2025-08-08;1900;0;248,6;21,5;48;
2025-08-08;2000;,2;96;18,2;73;
2025-08-08;2100;0;19,1;18,8;60;
2025-08-08;2200;,2;-3,5;17,4;66;
2025-08-08;2300;,2;-3,5;16,7;70;
2025-08-09;0000;0;-3,5;17,1;69;
2025-08-09;0100;0;-3,2;17;71;
2025-08-09;0200;0;-3;16,7;73;
2025-08-09;0300;0;-1,7;14,2;84;
2025-08-09;0400;0;-1,1;13,8;84;
2025-08-09;0500;0;-1,4;13,6;83;
2025-08-09;0600;0;-1,3;13,1;83;
2025-08-09;0700;0;-1,8;12,5;86;
2025-08-09;0800;0;-2,7;12,2;88;
2025-08-09;0900;0;-3,1;12,4;83;
2025-08-09;1000;0;1,4;12,7;81;
2025-08-09;1100;0;63,8;12,6;79;
2025-08-09;1200;0;206,1;13;79;
2025-08-09;1300;0;189;12,9;81;
2025-08-09;1400;0;960;14,1;73;
2025-08-09;1500;0;1439,8;16;68;
2025-08-09;1600;0;1923,2;18;59;
2025-08-09;1700;0;2068,2;18,7;38;
2025-08-09;1800;0;2292,3;19,7;33;
2025-08-09;1900;0;1493,4;19,4;30;
2025-08-09;2000;0;855,1;18,7;28;
2025-08-09;2100;0;79,4;13,2;73;
2025-08-09;2200;0;-3,5;12,2;76;
2025-08-09;2300;0;-3;12,2;75;
2025-08-10;0000;0;-3;11,6;67;
2025-08-10;0100;0;-3,5;11,1;69;
2025-08-10;0200;0;-3,5;10,1;72;
2025-08-10;0300;0;-3,5;9,8;73;
2025-08-10;0400;0;-3,5;9,4;71;
2025-08-10;0500;0;-3,5;9,3;69;
2025-08-10;0600;0;-3,5;9;73;
2025-08-10;0700;0;-1,6;9,8;74;
2025-08-10;0800;0;-1,7;10,1;75;
2025-08-10;0900;0;-1,9;10,2;76;
2025-08-10;1000;0;2,8;10,2;77;
2025-08-10;1100;0;125,1;10,3;81;
2025-08-10;1200;0;505;11,9;74;
2025-08-10;1300;0;696;12,2;73;
2025-08-10;1400;0;869,3;11,8;77;
2025-08-10;1500;0;822,2;13,2;74;
2025-08-10;1600;0;1156,3;14,5;64;
2025-08-10;1700;0;1041;14,1;63;
2025-08-10;1800;0;772,5;13,9;66;
2025-08-10;1900;0;448,8;13,4;67;
2025-08-10;2000;0;299,6;13,2;67;
2025-08-10;2100;0;74,4;12,4;73;
2025-08-10;2200;0;-2,6;12,1;74;
2025-08-10;2300;0;-,5;11,4;76;
2025-08-11;0000;0;-1,6;11,2;75;
2025-08-11;0100;0;-2,2;11;76;
2025-08-11;0200;0;-2,5;11;76;
2025-08-11;0300;0;-2,3;10,9;76;
2025-08-11;0400;0;-2,8;10,5;75;
2025-08-11;0500;0;-3,5;10;79;
2025-08-11;0600;0;-,8;10,6;77;
2025-08-11;0700;0;-2,1;10,3;78;
2025-08-11;0800;0;-1,9;10,4;78;
2025-08-11;0900;0;-1,9;10,4;76;
2025-08-11;1000;0;11,2;10,7;74;
2025-08-11;1100;0;201,1;11,6;72;
2025-08-11;1200;0;469,5;12,1;70;
2025-08-11;1300;0;914;13,6;60;
2025-08-11;1400;0;1552,4;14,4;54;
2025-08-11;1500;0;1405,9;15,2;53;
2025-08-11;1600;0;2407,8;17;43;
2025-08-11;1700;0;2101,8;16,5;44;
2025-08-11;1800;0;2173,2;17,8;41;
2025-08-11;1900;0;1219;16,5;46;
2025-08-11;2000;0;853,4;14,7;56;
2025-08-11;2100;0;87,1;12,3;65;
2025-08-11;2200;0;-3,5;11,4;68;
2025-08-11;2300;0;-3,5;10,8;71;
2025-08-12;0000;0;-3,2;11,1;76;
2025-08-12;0100;0;-2,5;11;75;
2025-08-12;0200;0;-2,8;11;72;
2025-08-12;0300;0;-1,9;11,1;72;
2025-08-12;0400;0;-3,4;10,2;76;
2025-08-12;0500;0;-3,5;9,7;79;
2025-08-12;0600;0;-3,5;9,5;82;
2025-08-12;0700;0;-3,5;9,3;83;
2025-08-12;0800;0;-3,4;9,5;83;
2025-08-12;0900;0;-3,5;10;81;
2025-08-12;1000;0;15,2;10;81;
2025-08-12;1100;0;357,9;11,5;74;
2025-08-12;1200;0;1178,2;13,6;70;
2025-08-12;1300;0;1951,2;14,4;64;
2025-08-12;1400;0;2447,1;16,1;55;
2025-08-12;1500;0;2793,3;18,1;48;
2025-08-12;1600;0;2923,1;18,5;45;
2025-08-12;1700;0;2720,6;19,6;40;
2025-08-12;1800;0;2224,4;20,1;37;
2025-08-12;1900;0;1560,6;19,2;50;
2025-08-12;2000;0;759;16,7;61;
2025-08-12;2100;0;82,6;14;72;
2025-08-12;2200;0;-3,5;13,4;77;
2025-08-12;2300;0;-2,1;13,2;76;
2025-08-13;0000;0;-1,5;12,9;76;
2025-08-13;0100;0;-2,1;12,9;76;
2025-08-13;0200;null;null;null;null;
2025-08-13;0300;0;-2,2;12,7;77;
2025-08-13;0400;0;-3,5;11,7;81;
2025-08-13;0500;0;-3,5;11,7;82;
2025-08-13;0600;0;-3,5;11,3;85;
2025-08-13;0700;0;-1,7;11,3;86;
2025-08-13;0800;0;-1,3;11,1;87;
2025-08-13;0900;0;-1,2;11,1;86;
2025-08-13;1000;0;13;11,2;84;
2025-08-13;1100;0;346,4;12,4;77;
2025-08-13;1200;0;1310;14,6;68;
2025-08-13;1300;0;2076,8;16,6;59;
2025-08-13;1400;0;2630;20,1;45;
2025-08-13;1500;0;2973,3;21,6;31;
2025-08-13;1600;0;3010,8;23,4;24;
2025-08-13;1700;0;2778,6;23,7;20;
2025-08-13;1800;0;2320,7;25,4;21;
2025-08-13;1900;0;1600,3;25;20;
2025-08-13;2000;0;821,7;24,4;21;
2025-08-13;2100;0;78,2;22,4;22;
2025-08-13;2200;0;-3,5;21;27;
2025-08-13;2300;0;-3,5;17,5;60;
2025-08-14;0000;0;-3,5;16,8;64;
2025-08-14;0100;0;-3,5;16,2;66;
2025-08-14;0200;0;-3,5;15,7;61;
2025-08-14;0300;0;-3,5;15,2;62;
2025-08-14;0400;0;-3,5;13,8;68;
2025-08-14;0500;0;-3,5;13;72;
2025-08-14;0600;0;-3,5;12,9;73;
2025-08-14;0700;0;-3,5;12,3;74;
2025-08-14;0800;0;-3,5;12,4;74;
2025-08-14;0900;0;-3,5;12,3;74;
2025-08-14;1000;0;24,5;11,2;82;
2025-08-14;1100;0;398;12,6;72;
2025-08-14;1200;0;1081,1;14,7;66;
2025-08-14;1300;0;2164,6;17;55;
2025-08-14;1400;0;2609,8;17,2;54;
2025-08-14;1500;0;2968,6;18,7;51;
2025-08-14;1600;0;2977,9;19,4;47;
2025-08-14;1700;0;2745,5;19,4;47;
2025-08-14;1800;0;2227,8;19,6;48;
2025-08-14;1900;0;1376,8;17,4;55;
2025-08-14;2000;0;816,3;15,6;59;
2025-08-14;2100;0;90,5;14,7;62;
2025-08-14;2200;0;-3,1;14;64;
2025-08-14;2300;0;-3,5;13,8;68;
2025-08-15;0000;0;-1,7;13,9;73;
2025-08-15;0100;0;-2,1;13,8;74;
2025-08-15;0200;0;-1,5;13,8;75;
2025-08-15;0300;0;-2,9;13,7;74;
2025-08-15;0400;0;-3,4;13,5;74;
2025-08-15;0500;0;-2,9;12,8;77;
2025-08-15;0600;0;-3,5;11,9;79;
2025-08-15;0700;0;-3,5;11,7;82;
2025-08-15;0800;0;-3,5;11,5;82;
2025-08-15;0900;0;-3,5;11,6;81;
2025-08-15;1000;0;16;11,9;78;
2025-08-15;1100;0;266,3;12,8;75;
2025-08-15;1200;0;1127;15,7;64;
2025-08-15;1300;0;2063,5;16,8;58;
2025-08-15;1400;0;2399,1;18,9;51;
2025-08-15;1500;0;2506;19,3;48;
2025-08-15;1600;0;2721,2;20,4;47;
2025-08-15;1700;0;2257,7;19,7;54;
2025-08-15;1800;0;2183,5;19,5;53;
2025-08-15;1900;0;1143,7;17,8;61;
2025-08-15;2000;0;255;16,1;68;
2025-08-15;2100;0;40,7;15,1;72;
2025-08-15;2200;0;-1;14,8;76;
2025-08-15;2300;0;-3;14,5;75;
2025-08-16;0000;0;-2,4;14,4;76;
2025-08-16;0100;0;-,9;14,5;78;
2025-08-16;0200;0;-1,7;14,6;78;
2025-08-16;0300;0;-,9;14,4;79;
2025-08-16;0400;0;-,5;14,4;79;
2025-08-16;0500;0;-2,2;14,4;80;
2025-08-16;0600;0;-1,3;14,5;79;
2025-08-16;0700;0;-1,5;14,4;80;
2025-08-16;0800;0;-1,8;14,4;81;
2025-08-16;0900;0;-1,7;14,5;80;
2025-08-16;1000;0;10;14,6;79;
2025-08-16;1100;0;146;15,1;76;
2025-08-16;1200;0;384,5;16;73;
2025-08-16;1300;0;908,5;17,5;69;
2025-08-16;1400;0;1707,7;18,1;64;
2025-08-16;1500;0;2519,6;20,1;57;
2025-08-16;1600;0;2382,7;21,4;52;
2025-08-16;1700;0;2448,8;22,3;51;
2025-08-16;1800;0;2101,4;21,9;54;
2025-08-16;1900;0;1450,2;20,3;60;
2025-08-16;2000;0;664,6;17,7;71;
2025-08-16;2100;0;26,4;16,2;80;
2025-08-16;2200;0;-1,6;16,2;79;
2025-08-16;2300;0;-2,3;15,8;83;
2025-08-17;0000;0;-1,7;16,1;81;
2025-08-17;0100;0;-,9;16,2;79;
2025-08-17;0200;0;-1,1;16;82;
2025-08-17;0300;0;-,2;15,9;83;
2025-08-17;0400;0;-1,6;15,8;83;
2025-08-17;0500;0;-2,6;15,9;82;
2025-08-17;0600;0;-2,2;15,8;82;
2025-08-17;0700;0;-2,4;15,8;80;
2025-08-17;0800;0;-1,8;15,5;82;
2025-08-17;0900;0;-1,4;15,4;81;
2025-08-17;1000;0;10,7;15,4;82;
2025-08-17;1100;0;168,5;15,9;80;
2025-08-17;1200;0;714,9;17,7;74;
2025-08-17;1300;0;1881,1;19,2;65;
2025-08-17;1400;0;2490,8;21,3;60;
2025-08-17;1500;0;2774,9;21,8;56;
2025-08-17;1600;0;2802,6;23,7;49;
2025-08-17;1700;0;2566,4;24,6;44;
2025-08-17;1800;0;2021,6;25,1;42;
2025-08-17;1900;0;801,1;23,1;54;
2025-08-17;2000;0;653,4;19,1;70;
2025-08-17;2100;0;86,9;17,3;78;
2025-08-17;2200;0;-2,7;17,3;79;
2025-08-17;2300;0;-1,4;16,9;79;
2025-08-18;0000;0;-3,5;15,9;80;
2025-08-18;0100;0;-3,5;15,3;83;
2025-08-18;0200;0;-3,5;15,4;85;
2025-08-18;0300;0;-3,5;15,1;85;
2025-08-18;0400;0;-3,5;15,2;85;
2025-08-18;0500;0;-3,5;14,5;86;
2025-08-18;0600;0;-3,3;14,7;85;
2025-08-18;0700;0;-3,4;14,7;84;
2025-08-18;0800;0;-3,2;14,4;85;
2025-08-18;0900;0;-2,6;14,3;86;
2025-08-18;1000;0;7,4;13,7;89;
2025-08-18;1100;0;78,8;14,2;88;
2025-08-18;1200;0;287,1;15,5;82;
2025-08-18;1300;0;723,3;16,4;71;
2025-08-18;1400;0;1467,9;19;63;
2025-08-18;1500;0;2886,8;20,6;56;
2025-08-18;1600;0;2925,3;22,3;46;
2025-08-18;1700;0;2670,7;23,3;41;
2025-08-18;1800;0;2128,9;23,6;45;
2025-08-18;1900;0;1519,8;21,6;54;
2025-08-18;2000;0;754,1;20,3;62;
2025-08-18;2100;0;96,2;16,9;75;
2025-08-18;2200;0;-3,5;16,1;78;
2025-08-18;2300;0;-3,5;15,7;76;
2025-08-19;0000;0;-3,5;15;79;
2025-08-19;0100;0;-3,5;14,7;81;
2025-08-19;0200;0;-3,5;14,3;82;
2025-08-19;0300;0;-3,5;14,3;82;
2025-08-19;0400;0;-3,5;14;84;
2025-08-19;0500;0;-3,5;14,3;83;
2025-08-19;0600;0;-3,5;14,7;80;
2025-08-19;0700;0;-3,1;14,7;80;
2025-08-19;0800;0;-3,1;14,6;80;
2025-08-19;0900;0;-2,7;14,8;79;
2025-08-19;1000;0;28,2;14,7;80;
2025-08-19;1100;0;308,9;15,3;78;
2025-08-19;1200;0;795,9;16,6;73;
2025-08-19;1300;0;881;16,3;74;
2025-08-19;1400;0;1598,5;18,1;66;
2025-08-19;1500;0;2039,6;20,3;58;
2025-08-19;1600;0;2600,3;23,3;51;
2025-08-19;1700;0;2016,6;23,2;50;
2025-08-19;1800;0;1577,9;24,6;47;
2025-08-19;1900;0;1089,2;23,7;49;
2025-08-19;2000;0;474,7;22,6;52;
2025-08-19;2100;0;121,9;21,9;54;
2025-08-19;2200;0;-3,5;20,9;58;
2025-08-19;2300;0;-3,5;19,6;62;
2025-08-20;0000;0;-3,5;18,6;66;
2025-08-20;0100;0;-3,5;17,8;68;
2025-08-20;0200;0;-3,5;17,4;70;
2025-08-20;0300;0;-3,5;16,6;73;
2025-08-20;0400;0;-3,5;16,5;74;
2025-08-20;0500;0;-3,5;16;76;
2025-08-20;0600;0;-3,5;15,7;77;
2025-08-20;0700;0;-3,5;15,3;78;
2025-08-20;0800;0;-3,5;15,1;79;
2025-08-20;0900;0;-3,5;15;80;
2025-08-20;1000;0;28,8;15,2;80;
2025-08-20;1100;0;453,1;17,3;72;
2025-08-20;1200;0;1319,8;21,3;57;
2025-08-20;1300;0;1748,2;23,4;48;
2025-08-20;1400;0;2460,9;26,2;36;
2025-08-20;1500;0;2794;27,2;31;
2025-08-20;1600;0;2471,3;28,5;30;
2025-08-20;1700;0;1169;27,5;27;
2025-08-20;1800;0;503,8;26,8;30;
2025-08-20;1900;0;509,4;26,1;33;
2025-08-20;2000;0;250,5;25,2;38;
2025-08-20;2100;0;35,1;24;42;
2025-08-20;2200;0;-3,5;23,7;46;
2025-08-20;2300;0;-3;23,1;48;
2025-08-21;0000;0;-3,5;22,6;48;
2025-08-21;0100;0;-3,5;22,8;48;
2025-08-21;0200;0;-3,5;22,6;48;
2025-08-21;0300;0;-3,5;21,4;52;
2025-08-21;0400;0;-3,5;21,2;53;
2025-08-21;0500;0;-3,5;20,6;57;
2025-08-21;0600;0;-3,5;20,1;59;
2025-08-21;0700;0;-3,5;19,8;61;
2025-08-21;0800;0;-3,5;19,7;60;
2025-08-21;0900;0;-3,5;18,4;66;
2025-08-21;1000;0;19,1;18,7;65;
2025-08-21;1100;0;400,2;21,3;57;
2025-08-21;1200;0;904,9;23,6;49;
2025-08-21;1300;0;1990;26,9;37;
2025-08-21;1400;0;1525,1;27,1;36;
2025-08-21;1500;0;1515;28,5;33;
2025-08-21;1600;0;2349,2;28,8;33;
2025-08-21;1700;0;2697;30,2;29;
2025-08-21;1800;0;1605,7;30,7;29;
2025-08-21;1900;0;1027,2;29,4;30;
2025-08-21;2000;0;391,6;24,5;50;
2025-08-21;2100;0;90,4;21,8;55;
2025-08-21;2200;0;-3,5;20,6;60;
2025-08-21;2300;0;-3,5;19,8;66;
2025-08-22;0000;0;-3,5;19,7;68;
2025-08-22;0100;null;null;null;null;
2025-08-22;0200;0;-3,5;19,4;67;
2025-08-22;0300;0;-3,5;19;68;
2025-08-22;0400;0;-3,5;18,4;71;
2025-08-22;0500;0;-3,5;18,3;71;
2025-08-22;0600;0;-3,5;17,7;73;
2025-08-22;0700;0;-3,5;17,7;74;
2025-08-22;0800;0;-3,5;17,7;73;
2025-08-22;0900;0;-3,5;17,6;74;
2025-08-22;1000;0;28,9;17,5;75;
2025-08-22;1100;0;487,8;20,1;66;
2025-08-22;1200;0;1333,4;22,9;55;
2025-08-22;1300;0;2014,5;25,2;45;
2025-08-22;1400;0;2512,8;27,4;38;
2025-08-22;1500;0;2806,6;28,8;32;
2025-08-22;1600;0;2824,4;30,4;27;
2025-08-22;1700;0;2677,8;31,9;23;
2025-08-22;1800;0;2237;31,8;24;
2025-08-22;1900;0;1557,6;32;23;
2025-08-22;2000;0;769,2;31,3;23;
2025-08-22;2100;0;113;28,8;29;
2025-08-22;2200;0;-3,5;27,6;37;
2025-08-22;2300;0;-3,5;25,9;41;
2025-08-23;0000;0;-3,5;26,4;39;
2025-08-23;0100;0;-3,5;24,1;47;
2025-08-23;0200;0;-3,5;24;48;
2025-08-23;0300;0;-3,5;23;50;
2025-08-23;0400;0;-3,5;21,9;49;
2025-08-23;0500;0;-3,5;24,4;26;
2025-08-23;0600;0;-3,5;23,9;26;
2025-08-23;0700;0;-3,5;22,3;30;
2025-08-23;0800;0;-3,5;21,8;31;
2025-08-23;0900;0;-3,5;20,5;36;
2025-08-23;1000;0;36,4;20,5;38;
2025-08-23;1100;0;486,7;22,5;36;
2025-08-23;1200;0;1422,9;24,5;31;
2025-08-23;1300;0;2172,5;25,7;29;
2025-08-23;1400;0;2487;26,4;27;
2025-08-23;1500;0;2875,9;28,6;25;
2025-08-23;1600;0;2956,5;30,1;17;
2025-08-23;1700;0;2624;30,9;17;
2025-08-23;1800;0;2003,8;30,9;17;
2025-08-23;1900;0;1736,5;30,4;17;
2025-08-23;2000;0;684,7;29,4;20;
2025-08-23;2100;0;125,5;27,8;23;
2025-08-23;2200;0;-3,5;25,6;27;
2025-08-23;2300;0;-3,5;24,8;29;
2025-08-24;0000;0;-3,5;24,6;29;
2025-08-24;0100;0;-3,5;23,3;34;
2025-08-24;0200;0;-3,5;22,6;36;
2025-08-24;0300;0;-3,5;22;38;
2025-08-24;0400;0;-3,5;21,9;39;
2025-08-24;0500;0;-3,5;18,1;70;
2025-08-24;0600;0;-2,4;17;78;
2025-08-24;0700;0;-,4;16,3;80;
2025-08-24;0800;0;-1;16,2;79;
2025-08-24;0900;0;-1,3;16,3;78;
2025-08-24;1000;0;13,1;16,5;77;
2025-08-24;1100;0;263;17,2;70;
2025-08-24;1200;0;664,9;18;70;
2025-08-24;1300;0;1616,4;19,8;61;
2025-08-24;1400;0;2208,1;20,7;59;
2025-08-24;1500;0;2678,9;20,2;61;
2025-08-24;1600;0;2350,6;21,5;56;
2025-08-24;1700;0;2226,5;21;57;
2025-08-24;1800;0;1250,5;19,4;65;
2025-08-24;1900;0;511,1;18,6;69;
2025-08-24;2000;0;211,1;17,8;71;
2025-08-24;2100;0;28,4;17;75;
2025-08-24;2200;0;-2,3;16,2;76;
2025-08-24;2300;0;-1,7;16;75;
2025-08-25;0000;0;-1,4;15,6;77;
2025-08-25;0100;0;-,6;15,4;77;
2025-08-25;0200;0;-1,1;15,4;78;
2025-08-25;0300;0;-,9;15,5;77;
2025-08-25;0400;0;-1,5;15,3;77;
2025-08-25;0500;0;-1,2;15,1;79;
2025-08-25;0600;0;-1,1;15;80;
2025-08-25;0700;0;-,6;15;81;
2025-08-25;0800;0;-1,3;15,2;82;
2025-08-25;0900;0;-,6;15,5;82;
2025-08-25;1000;0;26,2;16;83;
2025-08-25;1100;0;311,7;16,7;79;
2025-08-25;1200;0;1052,5;18,5;70;
2025-08-25;1300;0;2090,9;20,1;65;
2025-08-25;1400;0;2511,1;21,6;59;
2025-08-25;1500;0;2871,9;25,2;46;
2025-08-25;1600;0;2878,2;26,7;40;
2025-08-25;1700;0;2563,7;28,7;34;
2025-08-25;1800;0;2083,1;27,7;40;
2025-08-25;1900;0;1381,1;20,8;60;
2025-08-25;2000;0;724,6;18,6;68;
2025-08-25;2100;0;122,5;16,2;78;
2025-08-25;2200;0;-2,9;15,4;80;
2025-08-25;2300;0;-1,3;14,9;79;
2025-08-26;0000;0;-1,4;14,9;77;
2025-08-26;0100;0;-2,2;14,4;78;
2025-08-26;0200;0;-2;14,5;78;
2025-08-26;0300;0;-2,5;14,4;79;
2025-08-26;0400;0;-3,3;14,2;79;
2025-08-26;0500;0;-3,5;14,1;80;
2025-08-26;0600;0;-3,5;14,1;81;
2025-08-26;0700;0;-3,3;13,8;82;
2025-08-26;0800;0;-1,4;13,9;84;
2025-08-26;0900;0;-1,5;14,2;84;
2025-08-26;1000;0;42,2;14,9;83;
2025-08-26;1100;0;199,2;15,4;79;
2025-08-26;1200;0;579,9;16,8;76;
2025-08-26;1300;0;1063,2;17,6;76;
2025-08-26;1400;0;1461,7;19,8;68;
2025-08-26;1500;0;1337,6;20,4;66;
2025-08-26;1600;0;1177,2;19,8;66;
2025-08-26;1700;0;2137,4;19;66;
2025-08-26;1800;0;768,8;16,9;74;
2025-08-26;1900;0;206,6;15,8;80;
2025-08-26;2000;0;64,1;15,9;80;
2025-08-26;2100;0;25,5;16,1;79;
2025-08-26;2200;,6;-1,6;15,5;83;
2025-08-26;2300;2,2;-2,2;15,1;89;
2025-08-27;0000;0;-,5;15,2;89;
2025-08-27;0100;,8;0;15,2;89;
2025-08-27;0200;0;-1,3;15,2;90;
2025-08-27;0300;0;0;15,3;89;
2025-08-27;0400;6;-1,6;15,2;91;
2025-08-27;0500;,2;-2,6;15,4;90;
2025-08-27;0600;4;-2;15,3;91;
2025-08-27;0700;1;-2,3;15,4;91;
2025-08-27;0800;,8;-2,6;15,8;90;
2025-08-27;0900;0;-3,5;15,7;90;
2025-08-27;1000;0;28,8;15,8;91;
2025-08-27;1100;0;472,4;17,9;84;
2025-08-27;1200;,2;1460,9;19,6;72;
2025-08-27;1300;0;1642;20,8;64;
2025-08-27;1400;0;2167,8;22,9;57;
2025-08-27;1500;0;1289,2;21,4;60;
2025-08-27;1600;0;1361,4;23;61;
2025-08-27;1700;0;2683,4;23,7;56;
2025-08-27;1800;0;2143,3;23,4;55;
2025-08-27;1900;0;1567,4;23;58;
2025-08-27;2000;0;791,7;20,2;66;
2025-08-27;2100;0;129,6;16,8;80;
2025-08-27;2200;0;-2,1;16;84;
2025-08-27;2300;0;-1,9;15,4;87;
2025-08-28;0000;0;-1,8;15,5;86;
2025-08-28;0100;0;-1,5;15,5;85;
2025-08-28;0200;0;-1,8;15,6;84;
2025-08-28;0300;0;-2;15,5;85;
2025-08-28;0400;0;-2,9;15,2;88;
2025-08-28;0500;0;-2,6;15;91;
2025-08-28;0600;0;-2,1;14,9;91;
2025-08-28;0700;0;-1,8;15;90;
2025-08-28;0800;0;-,8;15,2;88;
2025-08-28;0900;0;-2,4;15,2;87;
2025-08-28;1000;0;36,8;15,5;85;
2025-08-28;1100;0;343;16,7;80;
2025-08-28;1200;0;857,7;17,9;73;
2025-08-28;1300;0;1515,6;20;63;
2025-08-28;1400;0;2646,4;22,6;55;
2025-08-28;1500;0;2980,7;23,4;51;
2025-08-28;1600;0;2976,8;24,6;46;
2025-08-28;1700;0;2731,1;25,5;40;
2025-08-28;1800;0;2246,1;22,3;60;
2025-08-28;1900;0;1426,2;18,4;74;
2025-08-28;2000;null;null;null;null;
2025-08-28;2100;0;15,7;16,4;81;
2025-08-28;2200;0;-2,4;16,6;79;
2025-08-28;2300;0;-2,6;16,4;81;
2025-08-29;0000;0;-2,5;16,6;79;
2025-08-29;0100;0;-1,7;16,7;75;
2025-08-29;0200;0;-2,2;16,4;76;
2025-08-29;0300;0;-2,1;16,4;77;
2025-08-29;0400;0;-2,3;16,2;77;
2025-08-29;0500;0;-2,6;16,4;76;
2025-08-29;0600;0;-2,5;16,6;74;
2025-08-29;0700;0;-3,2;16,5;73;
2025-08-29;0800;0;-1,9;16,4;76;
2025-08-29;0900;0;-3,1;16,1;78;
2025-08-29;1000;0;31,3;15,9;82;
2025-08-29;1100;0;299;16,6;77;
2025-08-29;1200;0;670;17,7;74;
2025-08-29;1300;0;831,9;19;71;
2025-08-29;1400;0;1031,7;19,6;68;
2025-08-29;1500;0;816,2;19,7;66;
2025-08-29;1600;0;1110,4;20,6;62;
2025-08-29;1700;0;1127;21,3;59;
2025-08-29;1800;0;596,4;20;69;
2025-08-29;1900;0;464,4;18,9;73;
2025-08-29;2000;0;353,8;17,7;78;
2025-08-29;2100;0;145,7;17,2;79;
2025-08-29;2200;0;-2;16,6;81;
2025-08-29;2300;0;-1,2;16,4;83;
2025-08-30;0000;0;-1,2;16,6;82;
2025-08-30;0100;0;-1,6;16,6;81;
