timestamp,polo,sistema,cultivar,dias_apos_transplante,fase,N_mg_dm3,P_mg_dm3,K_mg_dm3,ph,umidade_solo_pct,temp_solo_c,temp_ar_c,temp_max_c,temp_min_c,umidade_relativa_pct,vpd_kpa,dli_mol_m2_d,chuva_mm,origem_clima,classe_acao,motivo,saude_pct
2026-10-12,Circuito das Frutas-SP,solo_convencional,San Andreas,12,vegetativo,22.7,61.0,43.8,6.48,85.9,15.5,16.9,21.7,12.8,71.1,0.6,27.5,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-07-01,Circuito das Frutas-SP,solo_convencional,San Andreas,81,frutificacao,35.0,51.4,136.9,5.98,60.0,14.5,15.7,21.3,11.8,71.5,0.56,24.2,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-03-30,Circuito das Frutas-SP,solo_convencional,San Andreas,71,frutificacao,33.9,73.6,131.3,6.38,31.9,20.6,21.1,28.7,15.2,82.2,0.5,33.8,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-09-25,Circuito das Frutas-SP,solo_convencional,San Andreas,91,frutificacao,22.0,56.3,149.3,7.63,78.0,18.7,17.8,21.1,13.6,52.2,0.95,33.5,5.7,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-11-16,Circuito das Frutas-SP,solo_convencional,San Andreas,165,producao,70.3,79.3,112.0,5.81,70.9,20.9,19.0,25.8,13.0,68.5,0.73,33.6,3.8,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-20,Circuito das Frutas-SP,solo_convencional,San Andreas,58,floracao,23.3,35.7,132.8,5.9,36.5,21.8,22.7,29.8,14.1,77.3,0.67,44.3,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-05-09,Circuito das Frutas-SP,solo_convencional,San Andreas,148,producao,34.7,47.4,158.6,6.12,29.4,17.8,17.0,25.4,9.2,71.7,0.59,33.4,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-05-15,Circuito das Frutas-SP,solo_convencional,San Andreas,54,floracao,31.3,48.4,150.3,5.87,71.0,17.1,15.4,20.2,9.5,52.9,0.82,28.8,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-08-26,Circuito das Frutas-SP,solo_convencional,San Andreas,92,frutificacao,40.1,31.8,112.0,4.9,76.9,15.1,15.6,22.8,8.7,57.4,0.77,22.4,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-04-18,Circuito das Frutas-SP,solo_convencional,San Andreas,149,producao,26.3,172.3,138.6,6.05,71.7,19.1,18.7,25.8,12.6,67.4,0.74,40.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-06-17,Circuito das Frutas-SP,solo_convencional,San Andreas,70,frutificacao,28.0,60.4,165.8,6.25,82.2,14.4,16.4,22.8,10.4,62.8,0.72,31.9,13.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-09-14,Circuito das Frutas-SP,solo_convencional,San Andreas,103,frutificacao,31.7,64.2,117.8,7.46,72.3,17.2,17.4,22.0,14.0,58.8,0.82,31.1,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-04-13,Circuito das Frutas-SP,solo_convencional,San Andreas,60,floracao,27.2,59.3,163.8,6.11,28.4,19.4,19.0,23.9,14.6,60.8,0.87,39.8,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-01,Circuito das Frutas-SP,solo_convencional,San Andreas,142,producao,33.4,56.6,172.3,5.94,55.5,24.2,25.1,30.7,20.9,74.9,0.89,49.2,0.2,observado_horario_agregado,0,condições dentro do ideal,100
2026-05-23,Circuito das Frutas-SP,solo_convencional,San Andreas,78,frutificacao,27.6,76.0,171.2,6.03,89.1,14.5,14.0,19.9,9.5,50.9,0.78,36.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-25,Circuito das Frutas-SP,solo_convencional,San Andreas,129,producao,25.0,134.2,135.9,5.67,64.5,19.1,18.7,27.1,11.9,83.0,0.42,37.2,11.7,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-06-21,Circuito das Frutas-SP,solo_convencional,San Andreas,18,vegetativo,39.0,132.4,91.2,6.07,78.6,17.2,16.3,22.5,11.2,68.0,0.64,16.9,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-25,Circuito das Frutas-SP,solo_convencional,San Andreas,14,vegetativo,37.8,75.1,174.9,5.5,73.7,20.1,21.2,27.2,16.4,71.1,0.77,44.9,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-02-24,Circuito das Frutas-SP,solo_convencional,San Andreas,120,producao,31.8,173.7,157.2,5.87,79.6,22.0,21.5,27.5,15.6,84.4,0.45,43.1,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-21,Circuito das Frutas-SP,solo_convencional,San Andreas,118,producao,23.8,69.4,126.6,5.62,113.9,23.2,23.1,29.0,15.1,71.9,0.83,44.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-07-04,Circuito das Frutas-SP,solo_convencional,San Andreas,44,floracao,24.0,215.3,86.1,5.69,68.3,17.2,16.0,22.8,9.2,66.0,0.65,19.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-09-11,Circuito das Frutas-SP,solo_convencional,San Andreas,67,frutificacao,20.1,34.3,301.7,5.77,81.2,16.8,15.2,19.2,11.3,82.9,0.34,26.5,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-06-12,Circuito das Frutas-SP,solo_convencional,San Andreas,31,vegetativo,10.5,31.2,120.7,5.74,55.1,19.0,19.0,25.2,12.1,68.6,0.73,20.3,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-03-22,Circuito das Frutas-SP,solo_convencional,San Andreas,57,floracao,23.7,71.3,100.8,5.9,103.5,20.1,21.5,26.5,14.0,73.5,0.72,48.7,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-12-01,Circuito das Frutas-SP,solo_convencional,San Andreas,74,frutificacao,39.6,71.9,84.8,7.34,84.3,20.7,21.5,28.0,15.3,70.0,0.8,36.4,11.4,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-06,Circuito das Frutas-SP,solo_convencional,San Andreas,96,frutificacao,39.4,33.6,130.8,5.74,73.1,21.2,22.5,27.7,17.3,83.8,0.49,43.1,2.8,sazonal_sintetico,0,condições dentro do ideal,100
2026-09-13,Circuito das Frutas-SP,solo_convencional,San Andreas,62,floracao,40.9,62.1,144.9,7.0,65.1,19.2,17.8,22.4,13.5,68.0,0.69,30.3,3.2,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-30,Circuito das Frutas-SP,solo_convencional,San Andreas,84,frutificacao,42.4,42.2,139.2,6.38,82.1,22.0,21.1,30.4,12.9,80.4,0.54,50.7,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-25,Circuito das Frutas-SP,solo_convencional,San Andreas,178,producao,23.8,42.2,122.5,7.9,85.9,23.1,22.2,25.7,17.8,71.0,0.81,50.2,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-08-10,Circuito das Frutas-SP,solo_convencional,San Andreas,99,frutificacao,34.2,73.2,135.9,6.36,79.4,16.2,15.8,22.2,9.9,58.6,0.75,19.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-08,Circuito das Frutas-SP,solo_convencional,San Andreas,60,floracao,30.0,61.6,111.8,7.31,61.8,19.4,18.8,24.4,12.9,77.9,0.53,27.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-05-20,Circuito das Frutas-SP,solo_convencional,San Andreas,145,producao,25.7,56.6,156.3,6.06,84.4,20.3,21.3,25.8,15.8,62.8,0.95,31.4,12.2,sazonal_sintetico,0,condições dentro do ideal,100
2026-02-17,Circuito das Frutas-SP,solo_convencional,San Andreas,47,floracao,34.9,43.3,21.3,5.86,76.1,22.7,22.7,28.4,18.9,79.8,0.61,31.7,5.3,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-22,Circuito das Frutas-SP,solo_convencional,San Andreas,115,producao,31.6,54.3,82.3,5.62,74.5,19.9,21.8,27.4,17.3,81.3,0.54,37.5,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-22,Circuito das Frutas-SP,solo_convencional,San Andreas,49,floracao,39.3,79.5,90.0,5.56,104.6,15.8,15.7,22.8,8.6,56.1,0.79,33.4,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-01-30,Circuito das Frutas-SP,solo_convencional,San Andreas,175,producao,22.8,60.7,108.3,6.17,15.6,23.2,23.4,26.7,19.6,65.0,1.01,34.9,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-12,Circuito das Frutas-SP,solo_convencional,San Andreas,168,producao,25.1,52.1,123.0,5.89,31.3,19.8,20.0,28.1,11.3,75.8,0.61,28.6,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-02-09,Circuito das Frutas-SP,solo_convencional,San Andreas,71,frutificacao,43.1,31.3,176.8,5.87,38.4,24.0,23.5,30.2,18.7,82.8,0.55,53.8,3.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-05-19,Circuito das Frutas-SP,solo_convencional,San Andreas,90,frutificacao,34.9,62.6,104.4,5.88,68.7,20.4,20.0,27.5,11.5,71.7,0.71,26.6,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-30,Circuito das Frutas-SP,solo_convencional,San Andreas,163,producao,25.5,69.0,117.8,5.98,29.4,21.9,21.1,30.4,12.9,80.4,0.54,50.7,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-24,Circuito das Frutas-SP,solo_convencional,San Andreas,49,floracao,29.5,59.5,125.1,5.86,80.1,14.6,13.8,19.0,6.8,66.3,0.57,17.5,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-11-06,Circuito das Frutas-SP,solo_convencional,San Andreas,122,producao,44.6,53.7,134.7,6.35,61.2,23.7,22.5,29.7,16.0,70.5,0.84,29.4,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-12,Circuito das Frutas-SP,solo_convencional,San Andreas,89,frutificacao,24.2,66.2,102.2,6.14,81.1,27.3,26.0,32.4,18.7,52.2,1.65,48.4,0.0,observado_horario_agregado,3,proteger: calor do ar,82
2026-11-04,Circuito das Frutas-SP,solo_convencional,San Andreas,72,frutificacao,22.8,60.1,173.4,7.56,85.3,22.3,21.7,27.7,17.0,69.8,0.82,42.5,4.1,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-04-24,Circuito das Frutas-SP,solo_convencional,San Andreas,63,floracao,33.9,72.3,162.5,5.58,58.7,16.9,16.8,23.2,10.1,77.0,0.49,26.4,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-09-06,Circuito das Frutas-SP,solo_convencional,San Andreas,155,producao,31.4,68.0,174.8,7.44,60.6,20.8,20.4,24.4,14.4,56.0,1.03,21.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-08-16,Circuito das Frutas-SP,solo_convencional,San Andreas,110,frutificacao,91.7,54.7,152.7,6.06,80.1,18.7,18.2,26.0,10.3,52.7,0.96,20.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-05-22,Circuito das Frutas-SP,solo_convencional,San Andreas,75,frutificacao,35.1,57.4,162.9,5.94,55.2,16.3,15.7,22.8,8.6,56.1,0.79,33.4,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-08,Circuito das Frutas-SP,solo_convencional,San Andreas,118,producao,30.8,77.3,96.6,5.77,72.5,22.8,22.2,29.4,16.0,87.1,0.39,47.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-11,Circuito das Frutas-SP,solo_convencional,San Andreas,49,floracao,45.0,48.2,113.3,7.77,85.6,14.4,15.1,21.0,8.6,74.6,0.49,37.2,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-10-19,Circuito das Frutas-SP,solo_convencional,San Andreas,136,producao,26.2,50.1,87.9,5.51,106.0,20.2,19.1,24.3,13.0,78.1,0.54,39.5,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-23,Circuito das Frutas-SP,solo_convencional,San Andreas,86,frutificacao,23.1,55.3,135.6,4.99,78.1,21.4,21.7,27.9,14.6,71.4,0.78,36.1,24.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-07-07,Circuito das Frutas-SP,solo_convencional,San Andreas,73,frutificacao,36.1,56.4,162.2,5.58,78.9,12.7,13.6,20.5,6.2,57.5,0.68,33.5,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-16,Circuito das Frutas-SP,solo_convencional,San Andreas,138,producao,21.4,37.8,123.3,5.66,36.7,19.6,18.3,25.4,11.8,69.7,0.68,39.1,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-04-02,Circuito das Frutas-SP,solo_convencional,San Andreas,122,producao,30.6,78.0,170.4,5.59,27.7,19.1,20.1,26.7,13.5,68.2,0.78,42.3,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-04-10,Circuito das Frutas-SP,solo_convencional,San Andreas,135,producao,31.2,42.1,104.2,6.44,61.8,17.5,18.5,24.5,12.4,73.0,0.62,24.8,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-28,Circuito das Frutas-SP,solo_convencional,San Andreas,120,producao,24.6,50.1,325.4,6.36,61.6,23.5,23.0,27.7,18.0,66.8,0.95,42.6,12.1,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-05-23,Circuito das Frutas-SP,solo_convencional,San Andreas,176,producao,30.5,69.2,97.2,6.43,73.2,13.5,14.0,19.9,9.5,50.9,0.78,36.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-20,Circuito das Frutas-SP,solo_convencional,San Andreas,92,frutificacao,36.4,182.3,88.6,5.9,89.4,17.7,17.9,21.0,15.9,87.5,0.27,24.9,1.0,observado_horario_agregado,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-07-09,Circuito das Frutas-SP,solo_convencional,San Andreas,161,producao,3.8,73.2,154.0,6.03,89.4,18.2,17.6,24.5,12.5,63.1,0.77,30.5,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-12-12,Circuito das Frutas-SP,solo_convencional,San Andreas,53,floracao,21.6,51.2,136.2,6.46,21.2,19.2,19.1,24.2,14.4,86.1,0.35,34.7,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-08-29,Circuito das Frutas-SP,solo_convencional,San Andreas,4,vegetativo,35.7,78.1,131.8,6.19,124.3,12.7,14.8,18.8,11.1,60.4,0.69,24.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-03-12,Circuito das Frutas-SP,solo_convencional,San Andreas,126,producao,20.8,31.9,125.0,5.89,63.0,20.0,19.6,26.0,14.1,66.0,0.8,40.4,8.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-19,Circuito das Frutas-SP,solo_convencional,San Andreas,107,frutificacao,27.2,57.6,177.1,6.0,102.6,20.8,20.3,24.6,15.4,68.3,0.79,31.1,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-04-26,Circuito das Frutas-SP,solo_convencional,San Andreas,114,producao,38.5,11.4,141.6,5.66,78.3,19.4,18.0,22.7,12.6,70.2,0.66,35.3,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-02,Circuito das Frutas-SP,solo_convencional,San Andreas,167,producao,25.8,41.4,103.8,5.88,39.3,22.3,22.2,27.8,19.7,90.2,0.29,32.4,29.0,observado_horario_agregado,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-08-14,Circuito das Frutas-SP,solo_convencional,San Andreas,71,frutificacao,28.7,58.9,119.3,5.88,40.1,15.7,15.8,23.9,8.2,58.8,0.76,23.8,3.2,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-09-16,Circuito das Frutas-SP,solo_convencional,San Andreas,18,vegetativo,35.1,75.3,161.4,6.14,64.6,17.1,16.7,23.5,10.6,67.9,0.65,29.5,2.1,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-30,Circuito das Frutas-SP,solo_convencional,San Andreas,65,floracao,26.0,54.3,101.4,5.85,77.3,18.0,16.5,21.0,12.6,61.4,0.75,21.9,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-02-11,Circuito das Frutas-SP,solo_convencional,San Andreas,111,producao,34.3,77.5,150.9,7.81,68.9,23.4,23.3,30.7,17.2,74.7,0.76,48.6,5.9,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-06-06,Circuito das Frutas-SP,solo_convencional,San Andreas,9,vegetativo,32.5,18.5,129.7,5.55,80.0,17.5,16.5,21.8,10.7,65.2,0.69,26.9,6.1,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-20,Circuito das Frutas-SP,solo_convencional,San Andreas,33,vegetativo,41.0,49.3,124.2,6.14,117.8,19.2,17.9,21.0,15.9,87.5,0.27,24.9,1.0,observado_horario_agregado,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-08-17,Circuito das Frutas-SP,solo_convencional,San Andreas,162,producao,42.7,45.1,161.2,5.53,76.9,14.4,14.4,19.6,10.5,64.9,0.61,17.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-27,Circuito das Frutas-SP,solo_convencional,San Andreas,98,frutificacao,31.3,6.6,174.3,6.49,66.5,23.0,23.5,31.5,16.9,81.7,0.58,51.2,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-02-16,Circuito das Frutas-SP,solo_convencional,San Andreas,152,producao,26.1,63.9,178.7,5.72,43.1,24.0,23.6,31.5,16.5,75.7,0.75,29.6,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-09-12,Circuito das Frutas-SP,solo_convencional,San Andreas,52,floracao,31.3,122.7,108.2,6.41,58.7,18.0,16.3,22.6,10.9,54.2,0.84,30.1,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-10-14,Circuito das Frutas-SP,solo_convencional,San Andreas,49,floracao,33.5,54.8,94.7,5.59,58.0,19.6,18.9,25.5,12.6,70.3,0.69,25.8,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-10,Circuito das Frutas-SP,solo_convencional,San Andreas,73,frutificacao,28.1,46.2,151.8,6.11,87.3,14.0,14.8,20.3,9.0,63.0,0.65,27.9,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-28,Circuito das Frutas-SP,solo_convencional,San Andreas,10,vegetativo,21.0,63.8,93.8,5.53,114.0,17.7,16.6,22.8,9.8,56.8,0.82,24.7,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-28,Circuito das Frutas-SP,solo_convencional,San Andreas,85,frutificacao,27.4,59.1,145.4,5.93,59.7,20.8,20.8,27.0,14.8,88.3,0.33,33.6,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-11-17,Circuito das Frutas-SP,solo_convencional,San Andreas,12,vegetativo,23.4,50.7,151.7,7.71,67.5,21.7,21.8,26.8,15.3,68.7,0.85,38.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-12-29,Circuito das Frutas-SP,solo_convencional,San Andreas,153,producao,36.8,43.3,86.1,5.63,63.7,24.4,23.9,29.8,19.4,83.7,0.54,39.7,1.3,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-11,Circuito das Frutas-SP,solo_convencional,San Andreas,54,floracao,34.4,34.2,29.3,5.53,55.0,16.3,15.1,21.0,8.6,74.6,0.49,37.2,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-08-06,Circuito das Frutas-SP,solo_convencional,San Andreas,171,producao,32.1,39.1,84.9,7.68,56.4,17.4,17.2,24.2,9.3,55.6,0.87,24.4,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-05-25,Circuito das Frutas-SP,solo_convencional,San Andreas,79,frutificacao,31.2,34.3,171.5,7.99,84.8,16.9,15.8,20.5,10.1,60.2,0.73,22.4,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-09-18,Circuito das Frutas-SP,solo_convencional,San Andreas,51,floracao,29.4,50.9,164.1,6.22,55.5,15.8,16.6,22.9,9.4,68.8,0.63,24.3,13.4,sazonal_sintetico,0,condições dentro do ideal,100
2026-09-27,Circuito das Frutas-SP,solo_convencional,San Andreas,117,producao,43.5,62.1,333.8,5.9,76.1,16.8,17.5,24.6,11.7,67.6,0.68,34.4,1.8,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-04-08,Circuito das Frutas-SP,solo_convencional,San Andreas,4,vegetativo,36.4,54.6,122.9,6.41,63.1,18.5,18.5,23.8,12.1,79.9,0.48,35.0,18.8,sazonal_sintetico,0,condições dentro do ideal,100
2026-09-27,Circuito das Frutas-SP,solo_convencional,San Andreas,44,floracao,42.1,73.2,97.6,5.57,34.7,18.6,17.5,24.6,11.7,67.6,0.68,34.4,1.8,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-10-14,Circuito das Frutas-SP,solo_convencional,San Andreas,119,producao,38.4,37.2,159.1,6.26,73.4,19.6,18.9,25.5,12.6,70.3,0.69,25.8,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-01,Circuito das Frutas-SP,solo_convencional,San Andreas,92,frutificacao,34.6,57.9,123.0,5.83,73.3,20.2,20.6,27.4,13.1,65.3,0.87,24.4,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-07,Circuito das Frutas-SP,solo_convencional,San Andreas,135,producao,27.3,64.0,175.0,5.75,120.6,18.3,18.5,25.8,11.9,83.3,0.4,25.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-07-18,Circuito das Frutas-SP,solo_convencional,San Andreas,57,floracao,20.2,33.5,138.6,4.61,64.3,13.5,15.2,21.9,10.2,46.1,0.89,22.9,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-10,Circuito das Frutas-SP,solo_convencional,San Andreas,177,producao,39.0,30.2,152.3,6.09,75.4,15.7,14.8,20.3,9.0,63.0,0.65,27.9,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-03-23,Circuito das Frutas-SP,solo_convencional,San Andreas,28,vegetativo,21.7,68.2,129.5,5.74,88.6,19.5,19.9,26.0,12.7,83.9,0.42,40.7,6.2,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-01,Circuito das Frutas-SP,solo_convencional,San Andreas,52,floracao,85.4,73.2,130.5,6.15,71.4,22.6,21.2,28.3,14.9,89.1,0.32,51.2,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-01-24,Circuito das Frutas-SP,solo_convencional,San Andreas,164,producao,33.8,14.5,143.8,5.98,56.1,22.5,22.6,30.1,16.2,71.5,0.82,40.9,6.4,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-24,Circuito das Frutas-SP,solo_convencional,San Andreas,97,frutificacao,42.3,66.4,43.9,6.31,64.3,22.2,21.0,28.7,14.3,77.5,0.61,37.4,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-12-10,Circuito das Frutas-SP,solo_convencional,San Andreas,130,producao,42.4,69.5,122.3,6.5,72.3,22.3,22.5,27.4,18.2,67.7,0.9,49.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-10,Circuito das Frutas-SP,solo_convencional,San Andreas,59,floracao,21.8,36.9,117.8,5.94,86.2,17.2,16.5,22.4,12.4,69.1,0.62,31.2,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-14,Circuito das Frutas-SP,solo_convencional,San Andreas,93,frutificacao,22.6,33.2,157.5,5.7,76.2,16.1,17.1,24.5,9.2,63.3,0.74,26.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-08-28,Circuito das Frutas-SP,solo_convencional,San Andreas,93,frutificacao,38.0,40.5,116.1,6.22,67.2,15.6,15.2,19.2,9.2,73.4,0.51,29.7,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-23,Circuito das Frutas-SP,solo_convencional,San Andreas,129,producao,26.1,48.5,83.4,7.29,71.1,14.4,16.1,21.3,9.7,71.2,0.57,24.0,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-11-07,Circuito das Frutas-SP,solo_convencional,San Andreas,3,vegetativo,44.6,40.6,127.7,6.33,81.2,21.6,21.8,26.2,14.9,82.3,0.51,44.2,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-06,Circuito das Frutas-SP,solo_convencional,San Andreas,17,vegetativo,21.1,49.4,162.2,6.34,75.4,21.0,21.1,28.7,15.8,71.6,0.78,54.7,0.0,observado_horario_agregado,0,condições dentro do ideal,100
2026-07-04,Circuito das Frutas-SP,solo_convencional,San Andreas,115,producao,23.5,199.9,121.9,6.18,78.6,16.2,16.0,22.8,9.2,66.0,0.65,19.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
