timestamp,polo,sistema,cultivar,dias_apos_transplante,fase,ce_ms_cm,ph,N,P,K,Ca,Mg,temp_solucao_c,od_mg_l,vazao_l_min,nivel_reservatorio_pct,temp_ar_c,temp_max_c,temp_min_c,umidade_relativa_pct,vpd_kpa,dli_mol_m2_d,origem_clima,ce_alvo_min,ce_alvo_max,classe_acao,motivo,saude_pct
2026-01-06,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,141,producao,0.66,6.15,74.4,17.9,96.7,53.9,19.4,22.1,8.26,1.22,97.9,23.5,30.2,16.8,74.6,0.78,39.4,observado_horario_agregado,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-11-27,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,138,producao,2.05,5.91,201.4,50.1,371.1,161.9,53.8,23.4,7.05,1.25,79.6,24.5,30.2,18.9,88.2,0.48,32.3,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-02-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,59,floracao,1.12,6.1,111.5,32.1,201.7,91.3,32.1,18.7,9.03,1.06,87.4,23.8,29.1,18.5,75.3,0.79,33.7,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-12-17,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,7,vegetativo,1.01,5.93,96.1,26.2,155.4,75.6,24.9,24.5,6.81,1.13,6.2,24.0,29.7,18.2,69.5,0.94,38.0,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-06-16,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,120,producao,1.58,6.06,149.7,33.9,270.6,119.7,45.1,20.0,7.28,1.32,59.9,18.6,24.7,12.4,69.7,0.69,21.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-08-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,93,frutificacao,1.57,6.16,165.2,39.6,230.8,126.4,43.2,16.5,8.9,1.04,82.8,17.2,24.0,10.5,69.8,0.7,16.7,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-09-06,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,139,producao,1.68,5.78,161.0,46.0,279.6,124.0,40.7,21.2,7.43,1.28,53.7,20.6,25.9,15.4,59.0,1.03,15.5,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-01-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,10,vegetativo,1.11,5.87,110.9,29.3,202.1,97.5,30.7,26.2,6.79,1.51,12.0,27.6,34.1,21.0,72.6,1.1,35.4,observado_horario_agregado,0.9,1.2,3,proteger: calor do ar,82
2026-07-20,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,165,producao,1.51,6.0,152.0,37.4,265.0,120.7,42.7,16.6,7.64,1.15,67.4,17.2,23.5,11.0,55.6,0.83,16.8,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-12-16,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,57,floracao,0.88,5.78,90.2,25.7,139.8,64.9,22.8,24.1,6.29,1.18,75.4,26.2,32.5,19.8,80.3,0.73,28.4,sazonal_sintetico,1.1,1.4,3,proteger: calor do ar,82
2026-09-29,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,58,floracao,1.35,5.71,148.2,35.1,212.0,110.2,32.9,18.7,9.31,0.89,49.1,19.4,25.8,13.1,72.6,0.67,24.0,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-02-27,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,75,frutificacao,1.39,6.1,140.0,33.4,216.2,114.8,33.1,27.4,6.62,1.48,68.6,25.9,31.6,20.3,77.8,0.8,31.0,sazonal_sintetico,1.3,1.6,3,proteger: solução quente,82
2026-12-29,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,95,frutificacao,1.5,5.68,143.3,40.6,266.0,130.7,41.2,24.9,6.32,1.36,58.8,25.8,31.3,20.4,86.7,0.54,28.6,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-10-29,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,112,producao,1.61,6.13,175.1,40.5,254.8,130.8,43.6,20.4,9.0,1.04,77.5,18.7,22.8,14.7,70.8,0.68,29.8,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-03-15,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,125,producao,1.46,7.11,152.7,45.4,245.6,120.1,39.2,23.7,8.09,1.06,80.6,23.2,29.9,16.6,89.6,0.4,28.9,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-06-03,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,176,producao,2.3,5.57,211.8,59.0,387.3,181.8,56.8,18.3,7.89,1.39,85.3,16.4,22.6,10.2,70.6,0.62,23.9,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-11-07,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,58,floracao,2.12,5.81,190.9,53.9,313.7,180.0,55.6,23.4,6.9,0.71,53.5,21.8,27.7,15.9,85.3,0.51,31.8,sazonal_sintetico,1.1,1.4,1,travar/corrigir: CE ou pH alto,88
2026-03-20,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,21,vegetativo,1.09,5.99,119.8,31.3,184.2,75.3,28.5,23.3,7.98,1.43,54.5,23.9,29.7,18.2,78.1,0.7,26.9,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-01-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,101,frutificacao,1.78,5.9,185.9,46.4,290.6,131.8,46.1,25.7,7.55,1.21,67.7,24.2,28.1,20.2,93.6,0.27,20.5,observado_horario_agregado,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-12-21,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,110,frutificacao,1.37,7.39,121.7,40.8,240.8,111.1,37.6,26.4,7.96,1.04,74.4,25.0,32.1,17.8,78.9,0.75,27.0,sazonal_sintetico,1.3,1.6,3,proteger: calor do ar,82
2026-10-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,165,producao,1.45,5.99,126.0,39.6,214.4,123.4,40.4,18.2,8.09,1.3,92.2,18.5,23.2,13.8,74.1,0.6,19.8,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-07-01,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,162,producao,1.67,5.55,170.7,47.6,240.1,135.5,46.1,20.0,7.22,1.81,74.7,17.8,22.8,12.8,74.5,0.56,17.4,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-03-30,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,36,floracao,0.95,5.78,87.8,24.0,169.0,77.2,25.3,22.1,6.86,1.0,93.5,23.2,30.2,16.2,85.2,0.5,24.3,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-09-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,97,frutificacao,1.4,5.79,139.0,34.5,237.3,108.3,38.3,18.0,6.97,1.58,60.5,18.6,22.6,14.6,55.2,0.95,24.1,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-11-16,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,133,producao,1.66,5.61,171.5,41.6,270.7,135.7,41.5,20.2,7.38,1.43,92.3,20.7,27.4,14.0,71.5,0.73,24.2,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-02-20,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,164,producao,1.4,5.5,132.4,36.9,223.4,121.5,37.6,24.3,8.38,1.12,50.6,23.2,31.4,15.1,80.3,0.67,31.9,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-05-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,89,frutificacao,1.53,4.92,170.7,43.0,236.6,125.5,41.2,17.9,8.87,0.92,52.4,18.6,26.9,10.2,74.7,0.59,24.0,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-15,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,163,producao,0.73,5.62,81.9,18.3,116.3,62.1,18.8,15.3,9.13,1.05,46.3,16.1,21.7,10.5,55.9,0.82,20.7,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-08-26,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,149,producao,1.43,5.78,139.0,43.8,232.7,110.5,40.0,14.7,8.12,1.21,79.6,17.0,24.3,9.7,60.4,0.77,16.1,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-04-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,37,floracao,1.4,5.95,161.0,34.8,240.8,114.5,36.7,18.6,7.68,1.21,87.6,20.4,27.3,13.6,70.4,0.74,29.0,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-06-17,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,136,producao,1.56,6.12,164.6,43.6,290.4,144.4,39.1,16.4,9.02,1.36,49.0,17.9,24.3,11.4,65.8,0.72,22.9,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-09-14,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,166,producao,2.13,5.71,205.0,54.3,381.3,173.9,56.0,18.9,8.18,1.24,99.8,19.2,23.4,15.0,61.8,0.82,22.4,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-04-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,171,producao,1.64,6.06,176.5,45.1,253.6,119.4,42.7,22.5,6.29,1.04,84.3,20.5,25.4,15.6,63.8,0.87,28.7,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-01-01,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,79,frutificacao,1.57,6.1,146.8,46.5,259.7,128.9,42.2,25.8,7.27,1.36,93.4,27.0,32.2,21.9,77.9,0.89,35.4,observado_horario_agregado,1.3,1.6,3,proteger: calor do ar,82
2026-05-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,12,vegetativo,1.16,5.76,113.4,32.5,198.9,88.8,29.6,16.8,7.73,0.81,87.8,15.9,21.4,10.5,53.9,0.78,26.1,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-10-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,133,producao,0.94,5.5,102.2,24.7,149.3,68.6,26.5,21.0,8.41,0.99,59.3,20.8,28.6,12.9,86.0,0.42,26.8,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-06-21,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,130,producao,2.26,5.64,239.9,60.4,373.1,174.5,59.7,19.2,9.16,1.47,70.1,18.1,24.0,12.2,71.0,0.64,12.2,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-02-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,70,frutificacao,1.51,5.98,142.6,44.4,253.3,121.4,35.5,21.3,8.26,1.7,64.2,23.1,28.7,17.4,74.1,0.77,32.3,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-02-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,2,vegetativo,0.92,6.13,96.7,25.3,161.7,68.0,24.5,22.6,7.94,1.22,6.1,22.8,29.0,16.6,87.4,0.45,31.0,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-02-21,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,162,producao,1.24,6.15,129.0,31.8,223.8,98.9,36.4,23.2,6.64,1.09,64.2,23.3,30.5,16.1,74.9,0.83,32.1,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-04,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,117,producao,1.65,5.59,178.6,44.4,268.9,139.7,44.6,16.0,9.79,1.07,86.4,17.2,24.3,10.2,69.0,0.65,13.9,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-09-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,124,producao,1.61,6.15,156.6,41.4,280.1,118.4,47.6,17.4,9.16,1.3,20.3,16.5,20.7,12.3,85.9,0.34,19.1,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-06-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,51,floracao,1.26,5.86,124.1,35.8,225.8,99.7,35.4,20.3,8.4,1.16,19.0,19.9,26.7,13.1,71.6,0.73,14.6,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-03-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,69,frutificacao,1.36,6.61,134.3,35.5,218.5,92.5,31.7,21.9,6.49,1.16,62.6,21.5,28.0,15.0,76.5,0.72,35.1,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-12-01,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,49,floracao,1.39,5.7,139.9,38.4,219.1,118.6,38.5,21.2,7.55,1.04,74.4,22.9,29.5,16.3,73.0,0.8,26.2,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-02-06,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,22,vegetativo,1.09,5.93,96.6,28.7,171.3,86.0,29.1,23.3,8.22,1.17,51.9,23.8,29.2,18.3,86.8,0.49,31.0,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-09-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,29,vegetativo,1.78,5.6,191.5,47.8,317.7,151.2,44.1,19.6,7.21,1.03,58.9,19.2,24.0,14.5,71.0,0.69,21.8,sazonal_sintetico,0.9,1.2,1,travar/corrigir: CE ou pH alto,88
2026-12-30,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,91,frutificacao,0.82,6.15,78.5,23.6,136.7,69.9,21.5,23.7,7.36,1.45,69.9,22.9,31.9,13.9,83.4,0.54,36.5,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-01-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,8,vegetativo,0.95,5.95,94.9,25.0,150.6,70.2,27.2,23.5,6.35,1.49,95.1,23.0,27.2,18.8,74.0,0.81,36.2,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-08-10,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,9,vegetativo,0.99,5.52,92.8,24.0,151.1,72.8,25.2,16.2,8.78,1.45,46.7,17.3,23.6,10.9,61.6,0.75,13.7,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-10-08,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,86,frutificacao,1.48,5.92,136.1,41.4,246.3,107.3,35.6,20.6,8.6,1.55,82.0,19.9,25.9,13.9,80.9,0.53,19.6,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-05-20,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,40,floracao,1.12,5.55,102.2,28.2,177.9,86.7,28.8,22.1,7.65,0.72,91.2,22.1,27.4,16.8,65.8,0.95,22.6,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-02-17,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,57,floracao,1.23,5.53,141.2,31.1,194.2,105.6,35.0,23.8,6.24,1.47,92.3,24.9,29.9,19.9,82.8,0.61,22.8,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-01-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,154,producao,1.54,4.96,149.1,40.3,256.5,117.9,42.2,21.4,6.67,1.31,70.1,23.6,28.9,18.3,84.3,0.54,27.0,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,50,floracao,1.38,5.62,142.3,35.4,243.1,117.2,38.8,16.2,8.3,0.79,98.8,16.9,24.3,9.6,59.1,0.79,24.0,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-01-30,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,47,floracao,1.52,6.15,149.8,35.7,245.2,117.5,37.3,21.4,6.47,1.17,62.6,24.4,28.2,20.6,68.0,1.01,25.1,sazonal_sintetico,1.1,1.4,1,travar/corrigir: CE ou pH alto,88
2026-11-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,146,producao,1.54,5.51,163.8,46.5,240.9,128.5,39.5,20.4,7.8,0.89,74.3,20.9,29.6,12.3,78.8,0.61,20.6,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-02-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,130,producao,1.62,6.13,165.8,44.6,241.0,118.1,43.0,25.1,6.62,0.89,24.7,25.7,31.7,19.7,85.8,0.55,38.7,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,92,frutificacao,1.51,4.78,159.3,42.1,243.7,121.3,45.3,20.9,8.34,1.13,58.6,20.8,29.0,12.5,74.7,0.71,19.2,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-12-30,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,52,floracao,1.32,5.73,129.9,36.2,189.9,105.5,35.9,20.1,7.81,1.19,84.2,22.9,31.9,13.9,83.4,0.54,36.5,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-06-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,94,frutificacao,1.33,5.77,143.1,34.4,226.3,117.9,34.5,11.1,10.72,0.92,47.5,14.2,20.6,7.8,69.3,0.57,12.6,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-11-06,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,171,producao,1.65,5.86,155.7,43.5,290.5,136.9,39.0,23.5,6.71,1.71,75.8,24.1,31.2,17.0,73.5,0.84,21.2,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-01-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,46,floracao,1.32,7.38,126.4,34.7,221.0,109.7,37.7,26.8,6.52,0.78,96.6,26.8,33.9,19.7,55.2,1.65,34.9,observado_horario_agregado,1.1,1.4,3,proteger: calor do ar,82
2026-11-04,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,83,frutificacao,1.38,5.66,147.3,36.2,244.4,108.0,35.5,24.1,6.76,1.07,53.4,23.6,29.2,18.0,72.8,0.82,30.6,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-04-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,72,frutificacao,1.31,5.6,146.9,31.6,204.1,104.5,33.4,18.2,8.02,1.31,67.8,17.9,24.7,11.1,80.0,0.49,19.0,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-09-06,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,9,vegetativo,1.15,6.03,119.0,28.2,189.8,98.6,30.0,21.2,6.57,1.07,89.9,20.6,25.9,15.4,59.0,1.03,15.5,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-08-16,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,119,producao,1.43,5.77,137.9,30.3,224.6,110.7,38.6,19.6,8.46,1.41,52.7,19.4,27.5,11.3,55.7,0.96,14.9,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-05-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,162,producao,1.62,5.62,162.9,39.9,258.8,125.7,42.5,18.1,7.13,1.25,62.6,16.9,24.3,9.6,59.1,0.79,24.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-12-08,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,165,producao,1.59,5.82,149.0,44.0,291.2,126.4,44.8,24.6,6.29,1.11,95.6,24.0,30.9,17.0,90.1,0.39,34.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-06-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,58,floracao,0.63,5.85,60.8,16.1,99.7,51.8,16.5,17.3,8.89,1.06,66.9,16.1,22.5,9.6,77.6,0.49,26.8,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-10-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,35,vegetativo,0.98,5.63,97.3,28.2,176.7,73.9,27.2,20.1,8.38,1.43,81.7,19.9,25.8,14.0,81.1,0.54,28.4,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-02-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,138,producao,1.52,5.79,151.0,38.2,270.2,120.3,36.9,21.6,8.81,1.39,13.0,22.5,29.4,15.6,74.4,0.78,26.0,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-07,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,5,vegetativo,1.07,5.51,111.9,28.5,173.9,91.7,31.0,12.9,10.45,1.27,98.9,14.6,22.0,7.2,60.5,0.68,24.1,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-10-16,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,165,producao,1.44,5.58,147.0,38.7,240.2,101.0,38.7,20.6,8.96,1.31,47.8,19.9,26.9,12.8,72.7,0.68,28.1,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-04-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,2,vegetativo,0.96,5.6,92.1,26.1,149.1,77.4,25.2,20.8,8.13,1.24,79.0,21.3,28.2,14.5,71.2,0.78,30.5,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-04-10,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,60,floracao,1.29,5.59,135.8,34.6,215.1,112.7,36.4,21.3,6.6,1.45,63.1,19.7,26.0,13.4,76.0,0.62,17.8,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-12-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,69,frutificacao,2.38,6.0,236.9,65.0,375.4,183.2,65.0,24.5,7.6,1.02,79.3,24.1,29.2,19.0,69.8,0.95,30.6,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-05-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,88,frutificacao,1.51,6.04,140.4,39.4,251.4,119.0,39.8,16.5,7.45,1.59,62.0,15.9,21.4,10.5,53.9,0.78,26.1,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-01-20,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,146,producao,1.59,7.47,146.7,41.4,278.9,123.7,42.6,22.4,7.89,1.11,58.1,19.7,22.5,16.9,90.5,0.27,17.9,observado_horario_agregado,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-07-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,85,frutificacao,1.58,5.71,157.7,40.5,246.6,125.7,40.3,19.0,7.9,1.56,99.3,19.7,26.0,13.5,66.1,0.77,22.0,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-12-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,26,vegetativo,1.06,5.57,101.8,28.9,192.9,85.3,30.1,20.1,7.05,0.77,86.3,20.6,25.7,15.4,89.1,0.35,25.0,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-08-29,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,94,frutificacao,1.43,6.14,139.2,41.1,212.4,114.0,42.4,17.1,8.26,1.53,72.3,16.2,20.3,12.1,63.4,0.69,17.5,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-03-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,99,frutificacao,1.33,5.71,126.0,37.1,231.0,118.9,35.2,21.6,8.25,1.32,53.5,21.3,27.5,15.1,69.0,0.8,29.1,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-04-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,179,producao,0.98,5.66,96.9,22.3,169.2,82.3,27.8,22.3,8.46,1.32,81.1,21.3,26.1,16.4,71.3,0.79,22.4,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-04-26,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,169,producao,1.57,7.04,148.0,43.2,263.3,132.3,41.0,17.7,9.35,0.91,76.6,18.9,24.2,13.6,73.2,0.66,25.4,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-01-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,54,floracao,1.15,5.79,113.3,30.6,199.7,79.0,28.4,25.7,7.87,1.19,10.4,25.0,29.3,20.7,93.2,0.29,23.3,observado_horario_agregado,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-08-14,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,131,producao,0.75,5.73,73.1,20.7,116.2,60.3,21.1,19.3,7.97,0.92,93.9,17.3,25.4,9.2,61.8,0.76,17.2,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-09-16,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,157,producao,1.62,5.08,160.8,42.6,262.4,132.9,39.8,18.3,8.44,0.95,87.9,18.3,25.0,11.6,70.9,0.65,21.2,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-30,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,111,producao,1.42,5.99,146.1,34.6,241.4,109.6,39.2,18.9,8.92,1.29,65.9,18.0,22.5,13.6,64.4,0.75,15.7,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-02-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,135,producao,1.42,5.97,145.7,38.6,260.3,100.8,37.6,25.0,7.18,1.5,77.9,25.2,32.2,18.2,77.7,0.76,35.0,sazonal_sintetico,1.4,1.7,3,proteger: calor do ar,82
2026-06-06,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,67,frutificacao,1.48,4.61,148.0,43.4,220.7,119.2,39.1,19.2,7.87,1.48,90.3,17.5,23.3,11.7,68.2,0.69,19.4,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-01-20,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,157,producao,1.52,5.59,168.4,36.8,211.1,113.0,36.9,18.8,8.29,1.29,63.7,19.7,22.5,16.9,90.5,0.27,17.9,observado_horario_agregado,1.4,1.7,0,condições dentro do ideal,100
